Airline,Review ID,Date Published,Overall Rating,Passenger Country,Trip Verified,Review Title,Review,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Layover,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Wifi & Connectivity,Value For Money,Recommended,Inflight Entertainment
zipair,865872,2023-07-31,3,United States,Trip Verified,"""It is a budget airline at most""","The trip was so unpleasant, except for the ticket price. When I lined up to check in in the beginning, the staff recommended me to use its kiosks. She said it would save time. Well, she did not mention, the success rate for using kiosks is less than 10%. I ended up lining up again from the very end. The luggage check-in tooks forever for most of travelers.  It took me one and half hours to see the counter agent finally. My ticket was issued within 5 minutes. So i was puzzled why it took others so long. The boarding process was out of order. Nobody guided you how and where to line up. One staff just held a sign saying ""Row 45 and up"" boarding. But she could not be seen most of the time and the sign was up and down. Nobody paid any attention to it. Suddenly she announced ""All boarding"". Hundreds of traveler started to line up several lines for one gate. The entertainment options was limited and outdated. Luckily i downloaded my own movies and music the night before. Anyway, ZipAir does not have any characters of normal Japanese airline, efficient, polite and punctual. It is a budget airline at most. Avoid at all cost.",,Solo Leisure,Economy Class,Tokyo,San Francisco,,July 2023,2.0,1.0,,1.0,,3,no,1.0
zipair,864571,2023-07-23,10,Denmark,Trip Verified,"""can highly recommend ZIPAIR""",A great experience! Everything was easy. Traveling with hand luggage we could use the boarding pass machines at check in. The boarding process went smooth. Inside the cabin we got good chairs with enough space for big and tall people. Free wifi during the flight was awesome. I can highly recommend ZIPAIR for your flight to Seoul!,,Family Leisure,Economy Class,Narita,Seoul,,July 2023,5.0,5.0,,5.0,5.0,5,yes,5.0
zipair,864214,2023-07-21,8,Australia,Not Verified,"""a very pleasant experience""","My first time flying Zip Air was a very pleasant experience. Easy check in at Narita Airport, polite and helpful check in staff. The boarding was on time and very easy. The aircraft was clean and modern, the seats were 100% reclinable and Business cubes, you were provided a travel pack. The pre ordered meal was excellent and fresh. The flight attendant's were checking if I needed anything and appeared to enjoy their job. This low coast Japan Airlines owned Airline has changed what it is like to fly on a low cost carrier, I will definitely fly with them again. I hope they will increase their flight destinations. Am a real fan of Zip Air",Boeing787,Solo Leisure,Business Class,Tokyo,Bangkok,,July 2023,5.0,5.0,5.0,5.0,5.0,5,yes,
zipair,863709,2023-07-18,1,Spain,Trip Verified,"""missed the ZIPAIR Tokyo flight""","My Spirit Airlines flight from NY to Detroit was delayed. I missed the Spirit Airlines flight from Detroit to LAX because of the delay. The next flight was 12 hours later. Got to LAX at 3pm and missed the ZIPAIR Tokyo flight. Talked to both airlines to resolve issue and both denied to offer me help. Had to ask other airlines for assistance. Zipair denied to help,  I have been sleeping in airports for 4 days now. I had paid for insurance but they didnt care.",,Solo Leisure,Economy Class,Los Angeles,Tokyo,,July 2023,,,,1.0,,1,no,
zipair,861352,2023-07-05,1,United States,Not Verified,"""I was a couple minutes late""","I paid for three flights, but only flew once, and there's no refund. For the last flight I was supposed to take they wouldn't issue a boarding pass because I was a couple minutes late for their rule to check in 1 hour before departure. So, it ended up costing me over $2,000 to fly another airline because of their rule.",,Business,Economy Class,Honolulu,Tokyo,,April 2023,1.0,2.0,1.0,1.0,,1,no,
zipair,857644,2023-06-14,8,United States,Not Verified,"""I’d highly recommend ZIPAIR""","A small bottle of water is $2. Cup of coffee $4. It is certainly easy enough to bring snacks/food from home, or pick something up from the airport, just be forewarned.  You will pay $50-$80 for any checked bags, up to three. They did not check the weight of my carry-on on the way to Japan, but did for the return flight. And as one of my checked bags was overweight, I had to re-distribute from on to another there at the check-in counter, but that was fine and the agent helped me so I didn’t have to pay for an additional suitcase. The seat was very comfortable, but you’re only able to partially recline it. There is no video screen, no in-flight entertainment, and the only Wi-Fi we were able to access went directly to their service site where you could order food and drinks. This is no frills but the airfare was $800 less than any other carrier. So even with a connecting flight on Southwest, and staying overnight in a hotel near the airport in San Jose (Hyatt Place, highly recommended) I still came out $500 under any other fare. The days when “getting there is half the fun” are long gone. But if you want a bargain flight price with nice attendants, excellent baggage handling, excellent crew, I’d highly recommend ZIPAIR.",Boeing 787-8,Solo Leisure,Economy Class,San Jose,Tokyo,,May 2023,5.0,5.0,2.0,5.0,1.0,5,yes,1.0
zipair,857448,2023-06-13,3,United States,Trip Verified,"""there is no free water""","I asked the ground crew during check in if I can fill in my water bottle, and they said that the cabin crew will help. Later when I asked the cabin crew for water, they said there is no free water.",,Solo Leisure,Economy Class,Tokyo,Honolulu,,June 2023,3.0,1.0,,2.0,2.0,3,no,
zipair,857069,2023-06-11,2,United States,Trip Verified,"""I was 5 mins late to check-in""","The customer service is horrible. Any mistakes you make during booking, they won’t able to change and require cancellation of booking. When that happen, they only partially refund your money. If you don’t check-in within 1 hour of departure at the counter you won’t able to fly.  The plane are small and they charge you on every single things including a plastic cup. And they picky about your carry-on weight. Overall, you think you save money by going cheap then its actually the opposite. You will spend a lot more money if you are late to the check-in. Or if you mess up the flight date. This is based on my experienced. Because those events above mention did happen to me. I was 5 mins late to check-in even when the plane departure is in 1 hour. They wouldn't check-in us in.",,Couple Leisure,Economy Class,Tokyo,Los Angeles,,May 2023,,,,1.0,,1,no,
zipair,853871,2023-05-22,10,United States,Not Verified,"""Nothing to complain about really""","Nothing to complain about really, normal seats, OK food, good service, extra beer and wine for just a few $, orders go via inflight wifi and delivered straight to your seat. Free internet too but speeds are very slow. Overall, with the fare+bag fee+ seat fee+ food fee and extras it was still a few 100$ cheaper than flying with a major airline.",,Couple Leisure,Economy Class,,,,May 2023,5.0,5.0,5.0,5.0,3.0,5,yes,3.0
zipair,853329,2023-05-18,1,United States,Trip Verified,"""I heard back 3 months later""",ZIPAIR completely broke my brand new luggage and refused to reimburse for damages. I filed an incident report at the baggage counter and I heard back 3 months later that the luggage (cracked and broken halfway through with multiple holes) was considered a 'scratch' and it 'happens'. I ironically bought the luggage the night before my flight so I wasted $400+ on its first flight with ZIPAIR. Wifi doesn’t work and there’s no TV to watch movies for the long flight. Cabin crew and food were the only decent experience for ZIPAIR.,,Couple Leisure,Premium Economy,San Jose,Tokyo,,March 2023,2.0,3.0,3.0,2.0,1.0,2,no,1.0
